Date,BTC-USD_ret
2020-06-17,-0.006056760681470541
2020-06-18,-0.007216479234543938
2020-06-19,-0.013156009327927487
2020-06-20,0.004771982890003024
2020-06-21,-0.0030764990320015784
2020-06-22,0.03709174751916078
2020-06-23,-0.0019753474772544743
2020-06-24,-0.03282025643027875
2020-06-25,-0.005239308190707503
2020-06-26,-0.010998117562784016
2020-06-27,-0.012826410118569775
2020-06-28,0.010855408054862181
2020-06-29,0.005170015512075743
2020-06-30,-0.005751513982724221
2020-07-01,0.00988532488788163
2020-07-02,-0.011368806022981404
2020-07-03,-0.00395756024273064
2020-07-04,0.004972274697731871
2020-07-05,-0.00641072801130238
2020-07-06,0.0332305643833104
2020-07-07,-0.01314037643510968
2020-07-08,0.019028359994139876
2020-07-09,-0.015948231171979632
2020-07-10,9.052022711308894e-05
2020-07-11,-0.004145030168397623
2020-07-12,0.003912550206798482
2020-07-13,-0.003545059255915528
2020-07-14,-4.331537576462985e-05
2020-07-15,-0.005450155524782674
2020-07-16,-0.006593108913667822
2020-07-17,0.002098616025556055
2020-07-18,0.0008356608977502233
2020-07-19,0.002923597193133398
2020-07-20,-0.0023499201650132306
2020-07-21,0.02298678850016933
2020-07-22,0.016050921443329758
2020-07-23,0.00584848921034431
2020-07-24,-0.004611142289210002
2020-07-25,0.014702976045533722
2020-07-26,0.023566295475673238
2020-07-27,0.1096100707382146
2020-07-28,-0.007101328925793737
2020-07-29,0.017194865809297744
2020-07-30,0.0009680757576464583
2020-07-31,0.0191025870102548
2020-08-01,0.03851523428168302
2020-08-02,-0.060034265575901635
2020-08-03,0.017436321777176023
2020-08-04,-0.00359726129861071
2020-08-05,0.04828976175167332
2020-08-06,0.002788023660583505
2020-08-07,-0.01513618086086388
2020-08-08,0.013151196120374076
2020-08-09,-0.006662100973708895
2020-08-10,0.017332698670629254
2020-08-11,-0.03936534391564839
2020-08-12,0.015284938573538076
2020-08-13,0.017195015111304723
2020-08-14,-0.0012955213149429268
2020-08-15,0.008227394765919493
2020-08-16,0.0022843551383793237
2020-08-17,0.03040482644811049
2020-08-18,-0.021475461465219614
2020-08-19,-0.019426708460436926
2020-08-20,0.01021312934149976
2020-08-21,-0.024067507803910648
2020-08-22,0.007706363621583279
2020-08-23,-0.0014533293195752028
2020-08-24,0.00940844236539995
2020-08-25,-0.034690018052305094
2020-08-26,0.010753745063331488
2020-08-27,-0.01435938403704018
2020-08-28,0.01934954061432026
2020-08-29,-0.0030872658111327222
2020-08-30,0.017784220187846422
2020-08-31,-0.0026201196706430174
2020-09-01,0.024797762089964426
2020-09-02,-0.04648471948812871
2020-09-03,-0.10239476124641311
2020-09-04,0.02601355576262887
2020-09-05,-0.03255823502891142
2020-09-06,0.010893696409813414
2020-09-07,0.00867790498409815
2020-09-08,-0.022956306264775628
2020-09-09,0.010939236349907233
2020-09-10,0.011793293850096198
2020-09-11,0.0036452631180188266
2020-09-12,0.003966560559340859
2020-09-13,-0.011340078630605377
2020-09-14,0.0345883839286778
2020-09-15,0.010871177190313608
2020-09-16,0.01648188444401355
2020-09-17,-0.0023612995663134795
2020-09-18,-0.00040225598714782596
2020-09-19,0.013683545731443925
2020-09-20,-0.014067993350005525
2020-09-21,-0.04351800185522625
2020-09-22,0.0072833400259153525
2020-09-23,-0.027733979972724532
2020-09-24,0.050153282066164984
2020-09-25,-0.006259218747560857
2020-09-26,0.005424892199001441
2020-09-27,0.0022831856976197606
2020-09-28,-0.006089609852421796
2020-09-29,0.012604356977915954
2020-09-30,-0.00554646448346463
2020-10-01,-0.015303370300178809
2020-10-02,-0.00409414143543152
2020-10-03,-0.0025194375739971964
2020-10-04,0.011399199427022166
2020-10-05,0.01159903211277169
2020-10-06,-0.017504646058134066
2020-10-07,0.0060882710901424275
2020-10-08,0.023124708925124526
2020-10-09,0.013629236597062944
2020-10-10,0.02095930231275278
2020-10-11,0.0077742124166433335
2020-10-12,0.01503679807902314
2020-10-13,-0.011203790312466544
2020-10-14,0.0003157232305546209
2020-10-15,0.005760771167350187
2020-10-16,-0.01506927308750361
2020-10-17,0.0031777181254826203
2020-10-18,0.011028058853915557
2020-10-19,0.02252631185070797
2020-10-20,0.014843919324981414
2020-10-21,0.07614375520341321
2020-10-22,0.011089019970212055
2020-10-23,-0.0026494544392426933
2020-10-24,0.0136506131750318
2020-10-25,-0.0058657541398662305
2020-10-26,0.003382214014740148
2020-10-27,0.04427990207523247
2020-10-28,-0.02804507535445777
2020-10-29,0.012553242153156674
2020-10-30,0.00808458072996765
2020-10-31,0.01730869726353168
2020-11-01,-0.003184511845067406
2020-11-02,-0.013585108198026608
2020-11-03,0.02950532012761009
2020-11-04,0.013147117963686394
2020-11-05,0.10231863433740651
2020-11-06,-0.0008965281862933772
2020-11-07,-0.0470340843373509
2020-11-08,0.04353675277640923
2020-11-09,-0.009512665921690977
2020-11-10,-0.0027010327388199418
2020-11-11,0.02684194109497806
2020-11-12,0.03662132734990031
2020-11-13,0.002547552717421464
2020-11-14,-0.015300456580341737
2020-11-15,-0.007004593596581565
2020-11-16,0.04766502135260464
2020-11-17,0.05559276937282975
2020-11-18,0.008988152900985202
2020-11-19,0.0007348899162549216
2020-11-20,0.045137820846602006
2020-11-21,0.0011233347035009
2020-11-22,-0.014602889964538845
2020-11-23,-0.000320133845930215
2020-11-24,0.040478046632625775
2020-11-25,-0.01964382784787766
2020-11-26,-0.08442706722639481
2020-11-27,-0.0024617591448197196
2020-11-28,0.03559722915754793
2020-11-29,0.02596712538731971
2020-11-30,0.07967832801396635
2020-12-01,-0.04192625951044282
2020-12-02,0.021171823185194727
2020-12-03,0.012723580680175761
2020-12-04,-0.038344949058079725
2020-12-05,0.024303237423597412
2020-12-06,0.009965977245154134
2020-12-07,-0.007934312410408761
2020-12-08,-0.0453576006387062
2020-12-09,0.012705073309037251
2020-12-10,-0.015572121156616547
2020-12-11,-0.011283218109780502
2020-12-12,0.041240151721379625
2020-12-13,0.018013866983980886
2020-12-14,0.005446642655266398
2020-12-15,0.008855135259981495
2020-12-16,0.09751836309514528
2020-12-17,0.07013245133867341
2020-12-18,0.014593135822884129
2020-12-19,0.03163075154837203
2020-12-20,-0.01644490454985592
2020-12-21,-0.028717656479103182
2020-12-22,0.042974334095805755
2020-12-23,-0.022776055438033516
2020-12-24,0.021281190940612982
2020-12-25,0.03913227940938091
2020-12-26,0.07185327832809496
2020-12-27,-0.0062314920850786715
2020-12-28,0.03092663485588698
2020-12-29,0.010250355112868093
2020-12-30,0.054034499850387885
2020-12-31,0.005574281038085438
2021-01-01,0.012841708408869223
2021-01-02,0.09372577639540935
2021-01-03,0.020380066800975483
2021-01-04,-0.024712000360334718
2021-01-05,0.06319658000613337
2021-01-06,0.08331071417326141
2021-01-07,0.0691574669750421
2021-01-08,0.0362338992996023
2021-01-09,-0.013311135341493308
2021-01-10,-0.047152573214749416
2021-01-11,-0.07273315912449108
2021-01-12,-0.046214502171538774
2021-01-13,0.10003249550509552
2021-01-14,0.050138030111625875
2021-01-15,-0.06027358971670127
2021-01-16,-0.017575563040677422
2021-01-17,-0.010693288117263444
2021-01-18,0.023435790428599335
2021-01-19,-0.015295342507474663
2021-01-20,-0.014473454791977813
2021-01-21,-0.1328368400602007
2021-01-22,0.07072224005462169
2021-01-23,-0.02842289017956734
2021-01-24,0.006914643868341619
2021-01-25,0.0023851084933719235
2021-01-26,0.006286058316783416
2021-01-27,-0.06562212475675022
2021-01-28,0.09968113394222766
2021-01-29,0.02540747568580648
2021-01-30,-0.0013656239986477026
2021-01-31,-0.03370820328466961
2021-02-01,0.012768370405776608
2021-02-02,0.05883361479570781
2021-02-03,0.055245981743407446
2021-02-04,-0.014571470120209207
2021-02-05,0.032991388091470286
2021-02-06,0.029406828078771152
2021-02-07,-0.009233693380855112
2021-02-08,0.18746473766529936
2021-02-09,0.006161523959955284
2021-02-10,-0.03362488605290981
2021-02-11,0.0665910372634968
2021-02-12,-0.008442623839676311
2021-02-13,-0.008406213773231364
2021-02-14,0.03421623595697554
2021-02-15,-0.01585126109458379
2021-02-16,0.026171883752032166
2021-02-17,0.05994196027730325
2021-02-18,-0.008997504596578998
2021-02-19,0.08143096900475189
2021-02-20,0.0037823185014820293
2021-02-21,0.025676258785917394
2021-02-22,-0.05791845963531039
2021-02-23,-0.09930198541853996
2021-02-24,0.018042326886684945
2021-02-25,-0.052539242009451814
2021-02-26,-0.016012490351298148
2021-02-27,-0.003265200081699504
2021-02-28,-0.022747754528746222
2021-03-01,0.09955017057586457
2021-03-02,-0.025231161886280384
2021-03-03,0.04463205996986197
2021-03-04,-0.039120359814156846
2021-03-05,0.007539701660092213
2021-03-06,-0.0003049805235605385
2021-03-07,0.046906498146797926
2021-03-08,0.020306565464276005
2021-03-09,0.049335220420617
2021-03-10,0.021604243798385436
2021-03-11,0.032076714848716215
2021-03-12,-0.008183206626845796
2021-03-13,0.06821652767950437
2021-03-14,-0.031689610370558396
2021-03-15,-0.05725100456855314
2021-03-16,0.01605702194966918
2021-03-17,0.036369962842253134
2021-03-18,-0.017189693893861602
2021-03-19,0.008429650137686817
2021-03-20,-0.0005657190459794625
2021-03-21,-0.013551247955811196
2021-03-22,-0.05205318540083803
2021-03-23,0.0038474981233158623
2021-03-24,-0.035891807492523076
2021-03-25,-0.020277031922222966
2021-03-26,0.06639992475218648
2021-03-27,0.015165759461888806
2021-03-28,-0.0004067213991215679
2021-03-29,0.03216137854506651
2021-03-30,0.020216245195582738
2021-03-31,1.9359634988669328e-05
2021-04-01,0.0030037350775407035
2021-04-02,0.004881969011259368
2021-04-03,-0.029981350293480258
2021-04-04,0.0200448971410081
2021-04-05,0.005094138552963257
2021-04-06,-0.014655445594718208
2021-04-07,-0.036833390122360865
2021-04-08,0.04058980823677527
2021-04-09,-0.0013536328475677317
2021-04-10,0.026581343719059625
2021-04-11,0.006885903949730876
2021-04-12,-0.005174186540237491
2021-04-13,0.06027376479221824
2021-04-14,-0.00620063437737306
2021-04-15,0.003237480473297971
2021-04-16,-0.027501379378466195
2021-04-17,-0.014437688523377457
2021-04-18,-0.0736215468265391
2021-04-19,-0.008750468945115109
2021-04-20,0.013436976092944253
2021-04-21,-0.045454287638402646
2021-04-22,-0.0397694659817468
2021-04-23,-0.012917150838772984
2021-04-24,-0.02040928977310741
2021-04-25,-0.02091099195802515
2021-04-26,0.10238907033660749
2021-04-27,0.018721407731506323
2021-04-28,-0.003787066282106566
2021-04-29,-0.02315733013830157
2021-04-30,0.07833176806484676
2021-05-01,0.0013484807439372304
2021-05-02,-0.020698824187899145
2021-05-03,0.010051280367532334
2021-05-04,-0.06760024652955021
2021-05-05,0.07669599321369813
2021-05-06,-0.01789307689659958
2021-05-07,0.017020319573156195
2021-05-08,0.02523475916996243
2021-05-09,-0.009718099130935132
2021-05-10,-0.04074231762821234
2021-05-11,0.01512317249631967
2021-05-12,-0.1332174549686006
2021-05-13,0.011508648851976444
2021-05-14,0.00330563837155351
2021-05-15,-0.06255641898138342
2021-05-16,-0.0065040138312105755
2021-05-17,-0.06282381595309616
2021-05-18,-0.014426855146374762
2021-05-19,-0.13766122609163733
2021-05-20,0.10216344466291027
2021-05-21,-0.08528232829817228
2021-05-22,0.006217486259949112
2021-05-23,-0.0736893688644572
2021-05-24,0.11318183957815453
2021-05-25,-0.007847826326095597
2021-05-26,0.023227211885217036
2021-05-27,-0.021815700174415475
2021-05-28,-0.07126897282320166
2021-05-29,-0.03029724398312339
2021-05-30,0.03068120125307594
2021-05-31,0.04637929771620186
2021-06-01,-0.017355481635803582
2021-06-02,0.02426756732611457
2021-06-03,0.043475133082156336
2021-06-04,-0.05902658087058821
2021-06-05,-0.03638625350557034
2021-06-06,0.008731498936251025
2021-06-07,-0.06418068028941804
2021-06-08,-0.0026243254847995168
2021-06-09,0.11569117681725527
2021-06-10,-0.01720501684509279
2021-06-11,0.01721406171757467
2021-06-12,-0.047727642256857994
2021-06-13,0.09972131894675185
2021-06-14,0.028661855288592664
2021-06-15,0.004669320789865594
2021-06-16,-0.05096256237308472
2021-06-17,-0.007655308506355651
2021-06-18,-0.0595545108824469
2021-06-19,-0.004788717174578294
2021-06-20,0.002314299179515533
2021-06-21,-0.11265533282181261
2021-06-22,0.02616961270137308
2021-06-23,0.0374509295196066
2021-06-24,0.027856637741157764
2021-06-25,-0.0872604012088013
2021-06-26,0.017336806155961115
2021-06-27,0.07653470332064805
2021-06-28,-0.006213875976586625
2021-06-29,0.04162825758718758
2021-06-30,-0.02305527321430456
2021-07-01,-0.04191448950075438
2021-07-02,0.00967855812266083
2021-07-03,0.022760094790705843
2021-07-04,0.017861561294527206
2021-07-05,-0.043691535402215154
2021-07-06,0.014496276584600176
2021-07-07,-0.011095808977648836
2021-07-08,-0.028886355129662422
2021-07-09,0.02800225791699673
2021-07-10,-0.008210311003178261
2021-07-11,0.021469475378479208
2021-07-12,-0.031668630428790756
2021-07-13,-0.013687548281983153
2021-07-14,0.003679352094793975
2021-07-15,-0.031734999531688124
2021-07-16,-0.011302175908234458
2021-07-17,0.003549453661488622
2021-07-18,0.008363987433579023
2021-07-19,-0.030788575922789052
2021-07-20,-0.03278895069501786
2021-07-21,0.07727442675168827
2021-07-22,0.006303573302191001
2021-07-23,0.03925482537500802
2021-07-24,0.021169199000986128
2021-07-25,0.030844758309330533
2021-07-26,0.05621887171744144
2021-07-27,0.055424286615063156
2021-07-28,0.014945713184850051
2021-07-29,0.00031292265067750513
2021-07-30,0.055666404612466414
2021-07-31,-0.014427457617713135
2021-08-01,-0.039669750474507826
2021-08-02,-0.019335866368471732
2021-08-03,-0.02675797936526192
2021-08-04,0.041792893187100555
2021-08-05,0.02822946527400849
2021-08-06,0.04763803587748594
2021-08-07,0.04062220829002827
2021-08-08,-0.017005273846830926
2021-08-09,0.058616336068955555
2021-08-10,-0.016830892309838696
2021-08-11,0.00018877838873909702
2021-08-12,-0.02555943636254754
2021-08-13,0.07574073458615982
2021-08-14,-0.01457055076832292
2021-08-15,-0.0010603958689597848
2021-08-16,-0.02215910567498447
2021-08-17,-0.028456465011732934
2021-08-18,0.002367765389513554
2021-08-19,0.04277544261522093
2021-08-20,0.056115872471717454
2021-08-21,-0.008789842693618932
2021-08-22,0.00850947690403503
2021-08-23,0.004551674225862445
2021-08-24,-0.037137725293038826
2021-08-25,0.02630002081428562
2021-08-26,-0.04122830434622349
2021-08-27,0.04508626296557394
2021-08-28,-0.003185280633781984
2021-08-29,-0.0014839825657210204
2021-08-30,-0.0363476092875793
2021-08-31,0.0023738850726162664
2021-09-01,0.03562556399047523
2021-09-02,0.009840830417728652
2021-09-03,0.014143210068944922
2021-09-04,-0.0016141808032423821
2021-09-05,0.03621581213694158
2021-09-06,0.017006125728580734
2021-09-07,-0.1106216071695616
2021-09-08,-0.015375366885328479
2021-09-09,0.006509485739778498
2021-09-10,-0.032495484247323514
2021-09-11,0.0070748487352050304
2021-09-12,0.019066033632592516
2021-09-13,-0.023884438158555232
2021-09-14,0.0473592610325122
2021-09-15,0.023015462091804384
2021-09-16,-0.008157286726135138
2021-09-17,-0.010795386730801604
2021-09-18,0.021385589090024082
2021-09-19,-0.021089044077959085
2021-09-20,-0.09344895316951951
2021-09-21,-0.050185206746199196
2021-09-22,0.07079311406361999
2021-09-23,0.0303064775724482
2021-09-24,-0.04578111561282838
2021-09-25,-0.002874812528084303
2021-09-26,0.011516492054097771
2021-09-27,-0.02251426719942695
2021-09-28,-0.02844007873591181
2021-09-29,0.012911568502261384
2021-09-30,0.05356827518164842
2021-10-01,0.09878873042688929
2021-10-02,-0.008426411013467638
2021-10-03,0.010237887379882071
2021-10-04,0.018940873580984396
2021-10-05,0.048905889117254686
2021-10-06,0.0746704982911468
2021-10-07,-0.02809653406297008
2021-10-08,0.0030082765538104184
2021-10-09,0.01853649985027972
2021-10-10,-0.003577422040362044
2021-10-11,0.04953684064585273
2021-10-12,-0.025114999851183484
2021-10-13,0.02426861834211813
2021-10-14,-0.001386283921372633
2021-10-15,0.07453440740995654
2021-10-16,-0.01139348166745524
2021-10-17,0.01086243756414218
2021-10-18,0.007675599893030238
2021-10-19,0.036047967727284025
2021-10-20,0.026934175102288238
2021-10-21,-0.057319313661295834
2021-10-22,-0.024399647264276236
2021-10-23,0.011555863919028075
2021-10-24,-0.007537937512081094
2021-10-25,0.0346128236844363
2021-10-26,-0.04244985266320056
2021-10-27,-0.03116779376295975
2021-10-28,0.03658793903693369
2021-10-29,0.02648913766352501
2021-10-30,-0.005449845794435637
2021-10-31,-0.009208042570786446
2021-11-01,-0.005129747739996526
2021-11-02,0.03642353446805324
2021-11-03,-0.004054563588107407
2021-11-04,-0.024103783966732184
2021-11-05,-0.005313959884109654
2021-11-06,0.006573419146120196
2021-11-07,0.029247220896912562
2021-11-08,0.06695154718111462
2021-11-09,-0.008806096371717143
2021-11-10,-0.029513867421399387
2021-11-11,-0.0006965054346836919
2021-11-12,-0.01222509636324598
2021-11-13,0.0048878705639170406
2021-11-14,0.015469517787564335
2021-11-15,-0.02915932332393234
2021-11-16,-0.05344145330150951
2021-11-17,0.003436857419438999
2021-11-18,-0.05674983989800575
2021-11-19,0.020677857806173483
2021-11-20,0.027144333086984274
2021-11-21,-0.01619370466132397
2021-11-22,-0.041565940596482776
2021-11-23,0.022735855747423095
2021-11-24,-0.02238438701660228
2021-11-25,0.017666069374003168
2021-11-26,-0.06468677053655503
2021-11-27,0.02324655494514305
2021-11-28,0.044392510044424904
2021-11-29,0.009748898117819094
2021-11-30,-0.013858989986877734
2021-12-01,0.003936508510805847
2021-12-02,-0.013140205787574133
2021-12-03,-0.05098586481791345
2021-12-04,-0.08204639683653359
2021-12-05,0.003417522933012007
2021-12-06,0.02458589579002135
2021-12-07,0.002322159783127109
2021-12-08,-0.00385184874717448
2021-12-09,-0.05608726213196957
2021-12-10,-0.00899511908452133
2021-12-11,0.044857216044006165
2021-12-12,0.014906619570362878
2021-12-13,-0.0670851717099511
2021-12-14,-0.00267125345649466
2021-12-15,0.04900151967252708
2021-12-16,-0.025181582897818466
2021-12-17,-0.030699007215741814
2021-12-18,0.013995731563123393
2021-12-19,-0.0030259427628138713
2021-12-20,0.003709543768351198
2021-12-21,0.04386356169401262
2021-12-22,-0.006295931447672265
2021-12-23,0.04433669194360079
2021-12-24,0.0007414904357732066
2021-12-25,-0.007719775485643066
2021-12-26,0.0075284019171428795
2021-12-27,-0.003328070621613999
2021-12-28,-0.06025942562091624
2021-12-29,-0.02404227880624954
2021-12-30,0.01579112126431248
2021-12-31,-0.018476352917798256
2022-01-01,0.029809396471367267
2022-01-02,-0.007163274962024402
2022-01-03,-0.0187368774698079
2022-01-04,-0.012065555013512697
2022-01-05,-0.050734060615097554
2022-01-06,-0.009366159015892994
2022-01-07,-0.03714070469186992
2022-01-08,0.004235994902819673
2022-01-09,0.004256970472081845
2022-01-10,-0.0021554853640055605
2022-01-11,0.021869109453241498
2022-01-12,0.028389418684672707
2022-01-13,-0.030888714484173407
2022-01-14,0.011930269358978673
2022-01-15,0.001802778677309158
2022-01-16,-0.0014711291913973579
2022-01-17,-0.020024366790964976
2022-01-18,0.0029604828561313745
2022-01-19,-0.014897823244158781
2022-01-20,-0.02548634039729203
2022-01-21,-0.10381165615712484
2022-01-22,-0.039143484680769114
2022-01-23,0.03558509252717301
2022-01-24,0.010406744495611076
2022-01-25,0.008175727030871549
2022-01-26,-0.002757016878562668
2022-01-27,0.007763821260712289
2022-01-28,0.017397102127314046
2022-01-29,0.00936493083845824
2022-01-30,-0.005783656346668664
2022-01-31,0.01491453610450133
2022-02-01,0.00676006528835682
2022-02-02,-0.046209029430310355
2022-02-03,0.005456046132945147
2022-02-04,0.116978066100073
2022-02-05,-0.001438787435204647
2022-02-06,0.023437312952531153
2022-02-07,0.033665872045371525
2022-02-08,0.0063448528050995545
2022-02-09,0.004994545046617338
2022-02-10,-0.01744935921313273
2022-02-11,-0.026561982607033352
2022-02-12,-0.0038546734323026133
2022-02-13,-0.001111462077505676
2022-02-14,0.009228086961576842
2022-02-15,0.04668769779745485
2022-02-16,-0.013759752216496501
2022-02-17,-0.07788223029977337
2022-02-18,-0.012507647384577658
2022-02-19,0.0022777282826873524
2022-02-20,-0.04214073972532317
2022-02-21,-0.03528620868790788
2022-02-22,0.03265642371222732
2022-02-23,-0.025843815613622922
2022-02-24,0.027778400368163814
2022-02-25,0.022998939789759643
2022-02-26,-0.002781397053842838
2022-02-27,-0.03568234201898368
2022-02-28,0.1454118392886461
2022-03-01,0.026888524570001016
2022-03-02,-0.009706302725009275
2022-03-03,-0.03351981142193561
2022-03-04,-0.07806935036049167
2022-03-05,0.00671938064683042
2022-03-06,-0.024887994408395286
2022-03-07,-0.009316643885282638
2022-03-08,0.017740259990833174
2022-03-09,0.08378639716414904
2022-03-10,-0.060630954045771346
2022-03-11,-0.016291319622939393
2022-03-12,0.002810649293818468
2022-03-13,-0.027101257933814904
2022-03-14,0.0480080837903738
2022-03-15,-0.008268101563720931
2022-03-16,0.04588714481344902
2022-03-17,-0.00467993171076464
2022-03-18,0.020750884742987363
2022-03-19,0.009317830622209256
2022-03-20,-0.022346848712323064
2022-03-21,-0.004117262624553253
2022-03-22,0.031180014163224357
2022-03-23,0.012610091153007819
2022-03-24,0.024898646221148013
2022-03-25,0.008821397620525806
2022-03-26,0.003429583093865096
2022-03-27,0.052126312256127294
2022-03-28,0.0065678873583499
2022-03-29,0.0071661546110000085
2022-03-30,-0.008491735032190584
2022-03-31,-0.03238210822970233
2022-04-01,0.016315115388267687
2022-04-02,-0.008917040798352427
2022-04-03,0.012745379989237415
2022-04-04,0.003640395949819908
2022-04-05,-0.02287907280900814
2022-04-06,-0.05156849392240015
2022-04-07,0.006876459247305178
2022-04-08,-0.02795577079433975
2022-04-09,0.011693070951357853
2022-04-10,-0.013427680050824398
2022-04-11,-0.06363225953812457
2022-04-12,0.015315083892861292
2022-04-13,0.025906300465151855
2022-04-14,-0.029908006531745968
2022-04-15,0.015473675726454417
2022-04-16,-0.0031805042860567623
2022-04-17,-0.017502542356175654
2022-04-18,0.027929174608607443
2022-04-19,0.016571096753378534
2022-04-20,-0.003093074404708074
2022-04-21,-0.020471984048854197
2022-04-22,-0.019420038833716236
