Date,BTC-USD_ret,ETH-USD_ret,SPY_ret,btc_roll_vol
2020-03-03,-0.009231886844013548,-0.026413474337024123,-0.02863289558014903,0.026746130932708674
2020-03-04,-0.0037028710724991143,0.00017081878207192425,0.04203366444512335,0.023722336835627047
2020-03-05,0.03695117168590434,0.02115738673549905,-0.033241836004649916,0.027537925641429834
2020-03-06,0.004822595830994203,0.06218529788383864,-0.016531041427066517,0.02606328093883832
2020-03-07,-0.02330399860322019,-0.023292079775564245,0.0,0.019923766751496777
2020-03-08,-0.08999349283790192,-0.1562478428836651,0.0,0.035151129226373944
2020-03-09,-0.022751484424786028,0.006464088036532978,-0.07809462329198347,0.03546095863590994
2020-03-10,-0.0017561412564156553,-0.0060354861869903464,0.05174472321492418,0.03552322479812234
2020-03-11,0.00021501160000858555,-0.029380849618490967,-0.048748332391597926,0.0356004914302226
2020-03-12,-0.37169538560117077,-0.42347221465293305,-0.09567718480956411,0.11819232370002207
2020-03-13,0.11928067241286833,0.18562727860573358,0.08548634479022432,0.12934218745795834
2020-03-14,-0.06530552710121185,-0.07429170741922186,0.0,0.12914256210734915
